             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
      4.6701178        0.820000          277.56            8.34         0.04484            7.38    1.000+0.000j
      4.6701178        0.830000          285.92            8.28         0.04492            7.56    1.001+0.000j
      4.6701178        0.840000          294.46            8.22         0.04500            7.78    1.000+0.000j
      4.6701178        0.850000          303.18            8.16         0.04507            7.98    1.031+0.000j
      4.6701178        0.860000          312.07            8.12         0.04516            8.20    1.001+0.000j
      4.6701178        0.870000          321.14            8.09         0.04523            8.43    1.001+0.000j
      4.6701178        0.880000          330.37            8.06         0.04531            8.63    1.001+0.000j
      4.6701178        0.890000          339.78            8.04         0.04539            8.86    1.001+0.000j
      4.6701178        0.900000          349.34            8.03         0.04547            9.08    1.000+0.000j
      4.6701178        0.910000          359.08            8.03         0.04556            9.32    1.008+0.000j
      4.6701178        0.920000          368.97            8.04         0.04563            9.55    1.000+0.000j
      4.6701178        0.930000          379.02            8.05         0.04569            9.77    1.021+0.000j
      4.6701178        0.940000          389.22            8.07         0.04580           10.00    1.001+0.000j
      4.6701178        0.950000          399.58            8.09         0.04587           10.20    1.010+0.000j
      4.6701178        0.960000          410.09            8.13         0.04595           10.54    1.012+0.000j
      4.6701178        0.970000          420.74            8.17         0.04603           10.76    1.002+0.000j
      4.6701178        0.980000          431.54            8.21         0.04610           11.01    1.002+0.000j
      4.6701178        0.990000          442.48            8.27         0.04619           11.32    1.013+0.000j
      4.6701198        0.000000          453.21          354.52         0.03761            1.47    1.000+0.000j
      4.6701198        0.010000          439.12          340.38         0.03779            1.25    1.060+0.000j
      4.6701198        0.020000          425.07          326.19         0.03798            1.03    1.002+0.000j
      4.6701198        0.030000          411.08          311.98         0.03816            0.86    1.011+0.000j
      4.6701198        0.040000          397.18          297.76         0.03833            0.70    1.007+0.000j
      4.6701198        0.050000          383.39          283.56         0.03857            0.54    1.002+0.000j
      4.6701198        0.060000          369.73          269.42         0.03876            0.42    1.002+0.000j
      4.6701198        0.070000          356.24          255.37         0.03896            0.32    1.006+0.000j
      4.6701198        0.080000          342.94          241.47         0.03921            0.24    1.154+0.000j
      4.6701198        0.090000          329.86          227.79         0.03936            0.19    1.001+0.000j
      4.6701198        0.100000          317.04          214.36         0.03954            0.17    1.003+0.000j
      4.6701198        0.110000          304.50          201.27         0.03973            0.16    1.023+0.000j
      4.6701198        0.120000          292.29          188.59         0.03991            0.18    1.001+0.000j
      4.6701198        0.130000          280.42          176.39         0.04006            0.21    1.003+0.000j
      4.6701198        0.140000          268.92          164.70         0.04022            0.26    1.001+0.000j
      4.6701198        0.150000          257.81          153.60         0.04036            0.32    1.056+0.000j
      4.6701198        0.160000          247.12          143.12         0.04042            0.37    1.024+0.000j
