             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
     93.4759406        6.045000           83.62            0.01         0.01796            8.56    1.003+0.000j
     93.4759406        6.050000           87.08            0.00         0.01773            8.63    1.071+0.000j
     93.4759406        6.055000           90.62            0.00         0.01796            8.59    1.002+0.000j
     93.4759406        6.060000           94.24            0.01         0.01794            8.61    1.001+0.000j
     93.4759406        6.065000           97.96            0.04         0.01794            8.62    1.000+0.000j
     93.4759406        6.070000          101.76            0.08         0.01793            8.64    1.002+0.000j
     93.4759406        6.075000          105.66            0.13         0.01794            8.63    1.002+0.000j
     93.4759406        6.080000          109.65            0.19         0.01795            8.63    1.001+0.000j
     93.4759406        6.085000          113.73            0.26         0.01796            8.61    1.004+0.000j
     93.4759406        6.090000          117.91            0.35         0.01795            8.61    1.000+0.000j
     93.4759406        6.095000          122.18            0.45         0.01800            8.58    1.000+0.000j
     93.4759406        6.100000          126.55            0.57         0.01804            8.53    1.010+0.000j
     93.4759406        6.105000          131.03            0.70         0.01804            8.51    1.001+0.000j
     93.4759406        6.110000          135.61            0.85         0.01808            8.47    1.019+0.000j
     93.4759406        6.115000          140.30            1.00         0.01811            8.41    1.000+0.000j
     93.4759406        6.120000          145.09            1.16         0.01814            8.36    1.000+0.000j
     93.4759406        6.125000          150.00            1.33         0.01818            8.29    1.001+0.000j
     93.4759406        6.130000          155.02            1.52         0.01824            8.22    1.007+0.000j
     93.4759406        6.135000          160.17            1.70         0.01830            8.13    1.007+0.000j
     93.4759406        6.140000          165.43            1.89         0.01836            8.06    1.000+0.000j
     93.4759406        6.145000          170.82            2.08         0.01842            7.96    1.003+0.000j
     93.4759406        6.150000          176.35            2.26         0.01850            7.85    1.002+0.000j
     93.4759406        6.155000          182.00            2.45         0.01856            7.75    1.002+0.000j
     93.4759406        6.160000          187.80            2.61         0.01863            7.63    1.005+0.000j
     93.4759406        6.165000          193.74            2.76         0.01875            7.51    1.000+0.000j
     93.4759406        6.170000          199.83            2.90         0.01884            7.37    1.002+0.000j
     93.4759406        6.175000          206.06            3.01         0.01894            7.23    1.001+0.000j
     93.4759406        6.180000          212.46            3.09         0.01903            7.09    1.006+0.000j
     93.4759406        6.185000          219.01            3.14         0.01915            6.93    1.002+0.000j
     93.4759406        6.190000          225.72            3.16         0.01926            6.78    1.009+0.000j
     93.4759406        6.195000          232.60            3.15         0.01940            6.62    1.000+0.000j
     93.4770297        5.700000           52.57            0.08         0.02177            4.02    1.002+0.000j
     93.4770297        5.705000           49.99            0.10         0.02170            4.05    1.002+0.000j
     93.4770297        5.710000           47.49            0.13         0.02165            4.08    1.002+0.000j
     93.4770297        5.715000           45.08            0.16         0.02158            4.11    1.000+0.000j
