             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
      4.7517327        4.000000          122.58           60.41         0.00000           18.03    1.425+0.000j
      4.7517327        4.012000          118.92           58.32         0.00000           17.86    1.748+0.000j
      4.7517327        4.024000          115.31           56.28         0.00000           17.66    7.345+0.000j
      4.7517327        4.036000          111.74           54.28         0.00000           17.46    1.731+0.000j
      4.7517327        4.048000          108.21           52.34         0.00000           17.26    3.654+0.000j
      4.7517327        4.060000          104.73           50.45         0.00000           17.05    1.105+0.000j
      4.7517327        4.072000          101.29           48.61         0.00000           16.84    9.787+0.000j
      4.7517327        4.084000           97.90           46.82         0.00000           16.60    2.014+0.000j
      4.7517327        4.096000           94.55           45.07         0.00000           16.37    9.997+0.000j
      4.7517327        4.108000           91.26           43.38         0.00000           16.13    5.617+0.000j
      4.7517327        4.120000           88.02           41.73         0.00000           15.88    6.649+0.000j
      4.7517327        4.132000           84.83           40.14         0.00000           15.63    5.606+0.000j
      4.7517327        4.144000           81.70           38.58         0.00000           15.36    1.052+0.000j
      4.7517327        4.156000           78.62           37.08         0.00000           15.09    7.873+0.000j
      4.7517327        4.168000           75.61           35.62         0.00000           14.82    1.540+0.000j
      4.7517327        4.180000           72.66           34.21         0.00000           14.51    1.600+0.000j
      4.7517327        4.192000           69.78           32.84         0.00000           14.24    1.459+0.000j
      4.7517327        4.204000           66.97           31.52         0.00000           13.95    1.356+0.000j
      4.7517327        4.216000           64.23           30.24         0.00000           13.65    1.910+0.000j
      4.7517327        4.228000           61.57           29.01         0.00000           13.35    9.432+0.000j
      4.7517327        4.240000           58.99           27.81         0.00000           13.03    1.586+0.000j
      4.7517327        4.252000           56.49           26.66         0.00000           12.71    4.267+0.000j
      4.7517327        4.264000           54.08           25.55         0.00001           12.40    1.065+0.000j
      4.7517327        4.276000           51.77           24.48         0.00010           12.07    5.165+0.000j
      4.7517327        4.288000           49.55           23.46         0.00019           11.77    9.049+0.000j
      4.7517327        4.300000           47.43           22.47         0.00025           11.48    8.566+0.000j
      4.7517327        4.312000           45.42           21.52         0.00029           11.19    9.990+0.000j
      4.7517327        4.324000           43.51           20.61         0.00034           10.87    5.524+0.000j
      4.7517327        4.336000           41.72           19.74         0.00039           10.59    7.297+0.000j
      4.7517327        4.348000           40.05           18.90         0.00043           10.30    8.844+0.000j
      4.7517327        4.360000           38.51           18.10         0.00048           10.02    8.778+0.000j
      4.7517327        4.372000           37.10           17.33         0.00052            9.74    8.741+0.000j
      4.7517327        4.384000           35.83           16.60         0.00057            9.48    9.984+0.000j
      4.7517327        4.396000           34.71           15.91         0.00061            9.23    9.605+0.000j
      4.7517327        4.408000           33.73           15.24         0.00065            8.99    9.801+0.000j
