             x2           theta           chi^2     chi^2_gamma           delta     chi^2_delta        m_T(TeV) 
      4.7398515        4.504000           98.72           22.22         0.04605           13.74    9.636+0.000j
      4.7398515        4.516000          102.23           21.73         0.04629           14.86    2.825+0.000j
      4.7398515        4.528000          106.04           21.28         0.04653           16.06    1.447+0.000j
      4.7398515        4.540000          110.15           20.85         0.04678           17.31    1.035+0.000j
      4.7398515        4.552000          114.57           20.44         0.04703           18.62    1.062+0.000j
      4.7398515        4.564000          119.30           20.07         0.04728           19.99    1.117+0.000j
      4.7398515        4.576000          124.37           19.72         0.04753           21.42    6.192+0.000j
      4.7398515        4.588000          129.77           19.40         0.04779           22.91    9.812+0.000j
      4.7398515        4.600000          135.51           19.11         0.04803           24.43    1.468+0.000j
      4.7398515        4.612000          141.61           18.84         0.04828           26.03    6.741+0.000j
      4.7398515        4.624000          148.06           18.60         0.04854           27.69    2.904+0.000j
      4.7398515        4.636000          154.88           18.38         0.04879           29.39    8.203+0.000j
      4.7398515        4.648000          162.07           18.19         0.04903           31.11    3.615+0.000j
      4.7398515        4.660000          169.63           18.02         0.04928           32.90    1.035+0.000j
      4.7398515        4.672000          177.59           17.88         0.04953           34.74    1.166+0.000j
      4.7398515        4.684000          185.93           17.77         0.04977           36.58    1.315+0.000j
      4.7398515        4.696000          194.67           17.68         0.05000           38.47    1.095+0.000j
      4.7398515        4.708000          203.81           17.61         0.05024           40.38    1.001+0.000j
      4.7398515        4.720000          213.36           17.58         0.05047           42.31    9.829+0.000j
      4.7398515        4.732000          223.31           17.56         0.05070           44.27    1.001+0.000j
      4.7398515        4.744000          233.67           17.57         0.05093           46.23    1.000+0.000j
      4.7398515        4.756000          244.44           17.61         0.05114           48.21    7.110+0.000j
      4.7398515        4.768000          255.63           17.67         0.05136           50.15    1.049+0.000j
      4.7398515        4.780000          267.23           17.75         0.05158           52.15    3.028+0.000j
      4.7398515        4.792000          279.24           17.87         0.05178           54.05    1.062+0.000j
      4.7398515        4.804000          291.66           18.01         0.05197           55.95    8.436+0.000j
      4.7398515        4.816000          304.50           18.17         0.05217           57.84    2.949+0.000j
      4.7398515        4.828000          317.74           18.36         0.05235           59.70    2.988+0.000j
      4.7398515        4.840000          331.39           18.58         0.05254           61.50    5.593+0.000j
      4.7398515        4.852000          345.43           18.82         0.05271           63.28    5.034+0.000j
      4.7398515        4.864000          359.87           19.10         0.05287           65.00    1.877+0.000j
      4.7398515        4.876000          374.70           19.40         0.05304           66.65    9.460+0.000j
      4.7398515        4.888000          389.91           19.73         0.05319           68.23    9.997+0.000j
      4.7398515        4.900000          405.49           20.08         0.05334           69.76    1.022+0.000j
      4.7398515        4.912000          421.44           20.47         0.05347           71.20    1.082+0.000j
